,username,text,created_at
2351,danone,"Our Digital Manufacturing Acceleration Program has won an award, the #MIMA by @Microsoft! It recognized its unique, integrated approach to constantly innovate to find better ways to do things across our factories, so they become more efficient and sustainable. #SupplyChain https://t.co/zXilB5rLhZ",2023-03-31T09:03:04.000Z
2352,danone,"SURPRISE INTERVIEW 📚

Clarisse Agbégnénou (@Gnougnou25) and @SoldeTyphaine, our @Danone champions found themselves “On the board!!!”
In front of the children, the athletes answered all their questions without taboo!

#ChampionsATousLesAges
@autableoff",2023-04-07T09:34:02.000Z
2353,danone,"As a health-focused company, we know that setting commitments like these is the right thing to do to support the health of our consumers. On #WorldHealthDay, let's discover how we contribute every day to bring healthy products to life. https://t.co/QY3jmhucIj",2023-04-07T16:13:18.000Z
2354,danone,"A look back at a special day... This April 6, on the occasion of Olympic and Paralympic Week (SOP), our Danone Champions brightened up the morning of the children of a school in @villedesuresnes. 
@Paris2024 #SOP2023 #ChampionsATousLesAges https://t.co/nsbJ0TC4Aj",2023-04-11T09:43:36.000Z
2355,danone,"Olympic and Paralympic Week has been part of the @education_gouv ministry's program since 2017. The opportunity to discuss access and inclusion in sport, major health issues. As an official partner of @Paris2024, Danone supports this initiative https://t.co/wBtppvN6hv",2023-04-11T09:43:37.000Z
2356,danone,"Olympic and Paralympic Week is also a great opportunity to promote “moving well and eating well”, from a very young age and at all stages of life! #ChampionsAtouslesAges #SOP2023 @Paris2024 https://t.co/ygl6Tp4WAo",2023-04-11T09:43:37.000Z
2357,danone,"The opportunity for Danone champions to return to school, to meet the champions of tomorrow! @sofyanemehiaoui @JKR_17 @SoldeTyphaine @ZhoyaSasha @SMartinetJudo @Paris2024 #SOP2023 #ChampionsAtouslesAges https://t.co/Tp3bD64fPm",2023-04-11T09:43:38.000Z
2358,danone,"A look back at a special day... On April 6, during Olympic and Paralympic Week, our Danone Champions energized the morning of the children in a school in @villedesuresnes. #SOP2023 @Paris2024 #ChampionsForLife https://t.co/WOxyLAFvN9",2023-04-11T09:50:19.000Z
2359,danone,"Olympic and Paralympic Week has been part of the @education_gouv ministry's program since 2017. The opportunity to discuss access and inclusion in sports, and major health issues. As an official partner of @Paris2024, Danone supports this initiative. https://t.co/7PA1R0nwwV",2023-04-11T09:50:20.000Z
2360,danone,"Olympic and Paralympic Week is also a great opportunity to promote ""eating well and physical activity"", from a very young age and at all stages of life! #ChampionsForLife #SOP2023 @Paris2024 https://t.co/lEQv3u1Ag8",2023-04-11T09:50:21.000Z
2361,danone,"The opportunity for Danone’s champions to go back to school, to meet the champions of tomorrow! @sofyanemehiaoui @JKR_17 @SoldeTyphaine @ZhoyaSasha @SMartinetJudo @Paris2024 #SOP2023 #ChampionsForLife https://t.co/MhRErsV6t3",2023-04-11T09:50:21.000Z
2362,danone,"We are committed to giving babies the best nutritional start in life, protecting breastfeeding is essential for this. As a leading provider of baby formula, we champion responsible and ethical marketing practices across the sector. Read more about it: https://t.co/LHufFbuWlK https://t.co/zBSYXXdQVV",2023-04-12T08:37:27.000Z
2363,danone,"At Danone, we’re all about  bringing health through food to the millions of people we serve every day. For doing it, we are developing purpose-led brands and we are accelerating our innovation efforts.  Check out the video to learn more! ↩️ https://t.co/t6oiHJ0ute",2023-04-17T12:42:04.000Z
2364,danone,Every day should be #EarthDay and here at Danone we’re doing committed to doing our part. We truly believe that we have a key role to play building a resilient food system. https://t.co/EsqK7hCebZ,2023-04-22T12:43:42.000Z
2365,danone,Discover some of our actions and convictions put in place. 🌎 https://t.co/tY2fGk9an6,2023-04-22T12:44:32.000Z
2366,danone,"#FinancialResults ""We had a strong start to the year. It’s great to see that all our categories and geographies have again contributed to our growth – with a particularly strong performance of our NorAm and CNAO zones"". — Juergen Esser, Danone deputy CEO &amp; CFO #DanoneResults $BN https://t.co/om9geNTAth",2023-04-26T05:38:41.000Z
2367,danone,"#FinancialResults This quarter again, we consistently executed Danone’s Renew Danone strategy, improving the quality of our execution, investing behind our winning brands and platforms, and taking increasingly better care of our core portfolio. #DanoneResults $BN",2023-04-26T06:15:06.000Z
2368,danone,"At Danone, we offer products that put people at the heart of everything we do. 
That’s why we pioneer innovative food, drinks &amp; specialized nutrition that can positively impact health.
Check out some of the latest innovations we launched around the world in 2023! https://t.co/csDzuwx3C2",2023-05-03T09:34:39.000Z
2369,danone,"For over 100 years, milk has enabled us to produce dairy products for consumers’ needs at all stages of their lives. Milk is one of our main agricultural raw materials, and today we are putting the focus on things you might not know about our sustainable milk sourcing 👇",2023-05-05T09:05:47.000Z
2370,danone,"Drumroll please! 🥁 Congrats to Dr Heather Eicher-Miller, winner of Danone International Prize for Alimentation, awarded for her research in improving food security, dietary intakes, &amp; health to find sustainable and effective solutions on the ground.   ➡️ https://t.co/C4wGmZTA97 https://t.co/W4G2FUr3JZ",2023-05-10T16:07:48.000Z
2371,danone,"“Have anyone ever told you that you suck?”
Clarisse Agbégnénou be like: becoming world champion for the sixth consecutive time.
We have the answer to the question 😉
BRAVO @Gnougnou25🏆 Danone is so proud to support you!
#ChampionsATousLesAges https://t.co/Xijd5UOZHx",2023-05-10T17:33:54.000Z
2372,danone,"Weak point: too strong.
@Gnougnou25 six times world champion.
🥇🥇🥇🥇🥇🥇
We still can't get over it 🤩
#ChampionsATousLesAges https://t.co/i7jF3NuULC",2023-05-11T09:28:56.000Z
2373,danone,"Thrilled to announce our participation to @CirculateCap’s new initiative to fight #plasticpollution in Latin America and the Caribbean, dedicated to scaling promising solutions that will transform #recycling supply chains and advance the #circulareconomy. 
https://t.co/71X36e9xP5 https://t.co/jYGYF6bZ3c",2023-05-24T17:59:55.000Z
2374,danone,"Building on the success of our first collaboration with Circulate Capital in Asia that demonstrated strong impact: since 2020, more than 130,000 tons of plastic pollution prevented, avoidance of more than 200,000 tons of GHGs and creation of 1,900 safe and stable jobs.",2023-05-24T21:29:56.000Z
2375,danone,"In line with our sustainability goals embedded in our Danone Impact Journey, to lead the development of effective collection systems to recover as much plastic as we use by 2040.",2023-05-24T21:30:13.000Z
2376,danone,"🏉 100 DAYS UNTIL THE RUGBY WORLD CUP 🏉
@Volvic is more than ready to make this event a success, and to raise awareness around hydration. Hydration is critical for good health. We are working hard to make it accessible everywhere in the world.
See you in September @France2023😉 https://t.co/ytlNO7hJgm",2023-05-31T08:50:31.000Z
2377,danone,"Fresh milk is the #1 ingredient in our nutritious and tasty dairy products.

By 2030, we are targeting a 30% absolute reduction in methane emissions from fresh milk for our dairy products.

We believe that dairy can, and must, be regenerative 🌱🐮

#WorldMilkDay https://t.co/IN3ELyrvGb",2023-06-01T10:11:02.000Z
2378,danone,"With former handball champion Jackson Richardson, chef Norbert Tarayre teaches you how to make a protein snack, perfect for athletes: energy balls made with HiPRO 💪

#Hipro #AllChampions https://t.co/7EDDl0rps0",2023-06-15T16:22:42.000Z
2379,danone,"After energy balls, Chef Norbert Tarayre and Jackson Richardson are back in the kitchen for a new recipe: a creamy, lactose-free rice pudding made with @Alpro plant-based drink, a source of vitamins and calcium 👌

#Alpro #AllChampions #ChampionsForLife https://t.co/OgJj48UV3J",2023-06-22T12:03:32.000Z
2380,danone,"#OlympicDay #LetsMove

Who better than our champions @JKR_17 and Melvyn Richardson, members of the #DanoneChampions Team, to inspire everyone to get moving!
So let’s move with colleagues, family, or friends as often as possible, whether at the office or outside!

@Paris2024 https://t.co/hkOOKUXW0y",2023-06-23T08:34:11.000Z
2381,danone,"#OlympicDay #LetsMove!    
Who better than our champions @JKR_17 and Melvyn Richardson, members of the #DanoneChampions Team to make everyone want to move🤸
So let's move as often as possible with colleagues, family or friends!  #ChampionsDanone https://t.co/lgsZincahw",2023-06-23T08:58:41.000Z
2382,danone,"This #WorldMicrobiomeDay, we’re shining the spotlight on our Activia brand!
Activia is helping consumers to learn more about the microbiome through their “Amazing Gut from A-Z” campaign. Did you know 95% of the body’s microbiota is located in your gut? https://t.co/znT9eITx89",2023-06-27T16:09:14.000Z
2383,danone,"Chef norbert tarayre and JACKSON RICHARDSON are back this week with a new recipe: a smoothie bowl with Danone skyr ! A simple recipe and a source of protein to get the day started ! 🥇

#Hipro #AllChampions #Championsforlife #Championatouslesages https://t.co/OCwCOlVOSK",2023-07-03T11:48:03.000Z
2384,danone,"For their latest recipe, Norbert Tarayre and Jackson Richardson finish on a high note with a refreshing ice cream for this summer made with @DanoninoFrance, a source of calcium. And it's not just for kids 😎

#Danonino #AllChampions #Championsforlife #Championatouslesages https://t.co/jAe6yiXjVk",2023-07-07T14:02:51.000Z
2385,danone,"We're exited to share with you the return of the @evianwater signature ""Live Young"" and its iconic babies!  This emblematic campaign, still present in everyone's mind today, is an opportunity to remind the importance of hydration for good health.

#LiveYoung https://t.co/SflYuERIrG",2023-07-17T11:49:23.000Z
2386,danone,"At Danone it’s been another quarter of bringing people of all ages high-quality food, drink and specialized nutrition products that supports their health.

Have a taste of some of the latest innovations we launched around the world in the last few months!
#DanoneInnovates https://t.co/xhcrCb5PTZ",2023-07-21T13:10:36.000Z
2387,danone,"Our CEO Antoine de Saint-Affrique and our CFO Juergen Esser comment on our 2023 H1 results. ""We remain focused on building further resilience into Danone by further stepping up our execution but also by leveraging increasingly more our Science, Operations, and Investments."" $BN https://t.co/OVYeuHc4qF",2023-07-26T05:33:02.000Z
2388,danone,"#FinancialResults Solid first semester for Danone with a 8th consecutive quarter of growth. We made consistent progress on our strategic agenda, further strengthening our Core, investing behind our winners and actively addressing our underperformers. 
#DanoneResults $BN",2023-07-26T05:44:37.000Z
2389,danone,"The @Paris2024 Olympic Games are in exactly 1 year! On this occasion, discover our team of #DanoneChampions ⤵️ 
Let's start with @Gnougnou25 🥋
D-3626: First world title
D-365: Ready to be on top of the world!
https://t.co/nlTizzlA1a",2023-07-26T09:47:09.000Z
2390,danone,"We continue with @SoldeTyphaine 
J-1387: First national selection 
J-399: A crucial objective
https://t.co/ZkSm9bFfLB",2023-07-26T09:47:10.000Z
2391,danone,"It’s @JKR_17’s turn🤾‍♂️
J-4006: In full preparation
J-365: Ready to give voice
https://t.co/x3CranXCuY",2023-07-26T09:47:11.000Z
2392,danone,"Without forgetting @FERRANDPREVOT 🚴‍♀️
J-3960: Team time trial champion 
J-365: A golden opportunity in mountain biking
https://t.co/j6lqztxk3m",2023-07-26T09:47:12.000Z
2393,danone,"And of course @ZhoyaSasha🏃‍♂️
J-922: The beginning of the story on the web 
D-365: Ready to reach for the stars
https://t.co/cYOe83RAq4",2023-07-26T09:47:12.000Z
2394,danone,"Here is now @sofyanemehiaoui 🏀
J-4101: Heading to a European final 
J-399: Destination the ultimate competition
https://t.co/yNsXl3fXml",2023-07-26T09:47:13.000Z
